image_filename,source_video,trial_id,source_frame_number,source_time_seconds,source_video_fps,frame_width,frame_height,read_success,resolution_ok,blur_score,is_blurry,mean_brightness,is_too_dark,is_too_bright,contrast_score,is_low_contrast,is_exact_duplicate,duplicate_of,quality_warning_count,near_duplicate_pair_count,highest_local_similarity,most_similar_image,near_duplicate_warning,automatic_warning_count,automatic_recommendation,human_decision,human_notes
T_20260712_200303_171698_frame_000180.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,180,6.0,30.0,1280,720,True,True,166.947,False,116.666,False,False,70.617,False,False,,0,0,0.895787,T_20260712_200303_171698_frame_000240.jpg,False,0,NO_WARNING,REJECT,
T_20260712_200303_171698_frame_000210.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,210,7.0,30.0,1280,720,True,True,159.671,False,113.282,False,False,68.257,False,False,,0,1,0.958085,T_20260712_200303_171698_frame_000240.jpg,True,1,REVIEW,REJECT,
T_20260712_200303_171698_frame_000240.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,240,8.0,30.0,1280,720,True,True,163.41,False,115.105,False,False,69.045,False,False,,0,1,0.958085,T_20260712_200303_171698_frame_000210.jpg,True,1,REVIEW,KEEP,
T_20260712_200303_171698_frame_000270.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,270,9.0,30.0,1280,720,True,True,147.87,False,116.576,False,False,69.674,False,False,,0,0,0.861862,T_20260712_200303_171698_frame_000240.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200303_171698_frame_000300.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,300,10.0,30.0,1280,720,True,True,175.433,False,115.479,False,False,68.933,False,False,,0,0,0.845382,T_20260712_200303_171698_frame_000390.jpg,False,0,NO_WARNING,REJECT,
T_20260712_200303_171698_frame_000330.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,330,11.0,30.0,1280,720,True,True,168.956,False,117.102,False,False,69.146,False,False,,0,0,0.921309,T_20260712_200303_171698_frame_000360.jpg,False,0,NO_WARNING,REJECT,
T_20260712_200303_171698_frame_000360.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,360,12.0,30.0,1280,720,True,True,177.591,False,118.184,False,False,70.588,False,False,,0,0,0.921309,T_20260712_200303_171698_frame_000330.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200303_171698_frame_000390.jpg,T_20260712_200303_171698.mp4,T_20260712_200303_171698,390,13.0,30.0,1280,720,True,True,177.061,False,117.686,False,False,70.667,False,False,,0,0,0.896708,T_20260712_200303_171698_frame_000330.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000000.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,0,0.0,30.0,1280,720,True,True,156.648,False,114.802,False,False,67.583,False,False,,0,0,0.751513,T_20260712_200340_371645_frame_000030.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000030.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,30,1.0,30.0,1280,720,True,True,160.333,False,118.722,False,False,68.526,False,False,,0,0,0.872609,T_20260712_200340_371645_frame_000060.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000060.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,60,2.0,30.0,1280,720,True,True,179.366,False,120.485,False,False,71.285,False,False,,0,0,0.872609,T_20260712_200340_371645_frame_000030.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000090.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,90,3.0,30.0,1280,720,True,True,158.853,False,109.647,False,False,67.424,False,False,,0,0,0.85775,T_20260712_200340_371645_frame_000120.jpg,False,0,NO_WARNING,REJECT,
T_20260712_200340_371645_frame_000120.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,120,4.0,30.0,1280,720,True,True,168.08,False,122.111,False,False,70.32,False,False,,0,0,0.879196,T_20260712_200340_371645_frame_000210.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000150.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,150,5.0,30.0,1280,720,True,True,187.507,False,122.424,False,False,71.361,False,False,,0,0,0.816825,T_20260712_200340_371645_frame_000120.jpg,False,0,NO_WARNING,REJECT,
T_20260712_200340_371645_frame_000180.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,180,6.0,30.0,1280,720,True,True,178.906,False,120.425,False,False,71.592,False,False,,0,0,0.845155,T_20260712_200340_371645_frame_000210.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000210.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,210,7.0,30.0,1280,720,True,True,150.545,False,112.198,False,False,65.805,False,False,,0,0,0.9103,T_20260712_200340_371645_frame_000240.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000240.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,240,8.0,30.0,1280,720,True,True,153.689,False,111.908,False,False,66.199,False,False,,0,0,0.9103,T_20260712_200340_371645_frame_000210.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000270.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,270,9.0,30.0,1280,720,True,True,159.103,False,113.44,False,False,66.31,False,False,,0,0,0.860317,T_20260712_200340_371645_frame_000210.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000300.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,300,10.0,30.0,1280,720,True,True,147.195,False,107.267,False,False,64.241,False,False,,0,0,0.873825,T_20260712_200340_371645_frame_000210.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000330.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,330,11.0,30.0,1280,720,True,True,164.782,False,114.265,False,False,67.165,False,False,,0,0,0.905372,T_20260712_200340_371645_frame_000360.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000360.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,360,12.0,30.0,1280,720,True,True,161.68,False,109.922,False,False,66.267,False,False,,0,0,0.905372,T_20260712_200340_371645_frame_000330.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000390.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,390,13.0,30.0,1280,720,True,True,153.37,False,110.547,False,False,64.765,False,False,,0,0,0.880679,T_20260712_200340_371645_frame_000330.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000420.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,420,14.0,30.0,1280,720,True,True,156.244,False,109.386,False,False,64.196,False,False,,0,0,0.874798,T_20260712_200340_371645_frame_000450.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200340_371645_frame_000450.jpg,T_20260712_200340_371645.mp4,T_20260712_200340_371645,450,15.0,30.0,1280,720,True,True,166.184,False,119.526,False,False,67.812,False,False,,0,0,0.874798,T_20260712_200340_371645_frame_000420.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000000.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,0,0.0,30.0,1280,720,True,True,152.239,False,120.863,False,False,68.886,False,False,,0,0,0.86056,T_20260712_200418_666396_frame_000030.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000030.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,30,1.0,30.0,1280,720,True,True,167.998,False,117.422,False,False,69.328,False,False,,0,0,0.886263,T_20260712_200418_666396_frame_000060.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000060.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,60,2.0,30.0,1280,720,True,True,165.485,False,114.026,False,False,68.725,False,False,,0,0,0.890111,T_20260712_200418_666396_frame_000090.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000090.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,90,3.0,30.0,1280,720,True,True,161.534,False,112.7,False,False,68.49,False,False,,0,0,0.905442,T_20260712_200418_666396_frame_000120.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000120.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,120,4.0,30.0,1280,720,True,True,162.104,False,114.845,False,False,68.897,False,False,,0,0,0.905442,T_20260712_200418_666396_frame_000090.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000150.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,150,5.0,30.0,1280,720,True,True,152.954,False,115.796,False,False,67.348,False,False,,0,0,0.872191,T_20260712_200418_666396_frame_000180.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000180.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,180,6.0,30.0,1280,720,True,True,160.864,False,116.03,False,False,68.044,False,False,,0,0,0.879803,T_20260712_200418_666396_frame_000120.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000210.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,210,7.0,30.0,1280,720,True,True,171.761,False,119.596,False,False,71.04,False,False,,0,0,0.858588,T_20260712_200418_666396_frame_000120.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000240.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,240,8.0,30.0,1280,720,True,True,175.185,False,119.718,False,False,70.53,False,False,,0,0,0.834588,T_20260712_200418_666396_frame_000270.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000270.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,270,9.0,30.0,1280,720,True,True,155.26,False,113.044,False,False,68.139,False,False,,0,0,0.842948,T_20260712_200418_666396_frame_000300.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000300.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,300,10.0,30.0,1280,720,True,True,160.091,False,115.051,False,False,68.94,False,False,,0,0,0.842948,T_20260712_200418_666396_frame_000270.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000330.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,330,11.0,30.0,1280,720,True,True,161.597,False,111.878,False,False,69.167,False,False,,0,0,0.824466,T_20260712_200418_666396_frame_000300.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000360.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,360,12.0,30.0,1280,720,True,True,160.263,False,114.399,False,False,66.416,False,False,,0,0,0.836209,T_20260712_200418_666396_frame_000390.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000390.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,390,13.0,30.0,1280,720,True,True,143.069,False,108.102,False,False,66.57,False,False,,0,0,0.875567,T_20260712_200418_666396_frame_000420.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000420.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,420,14.0,30.0,1280,720,True,True,150.41,False,113.939,False,False,68.373,False,False,,0,0,0.897836,T_20260712_200418_666396_frame_000450.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000450.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,450,15.0,30.0,1280,720,True,True,158.77,False,117.594,False,False,69.978,False,False,,0,0,0.897836,T_20260712_200418_666396_frame_000420.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000480.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,480,16.0,30.0,1280,720,True,True,161.265,False,116.515,False,False,68.424,False,False,,0,0,0.879203,T_20260712_200418_666396_frame_000420.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000510.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,510,17.0,30.0,1280,720,True,True,154.772,False,113.295,False,False,68.142,False,False,,0,0,0.898538,T_20260712_200418_666396_frame_000570.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000540.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,540,18.0,30.0,1280,720,True,True,167.292,False,118.703,False,False,69.924,False,False,,0,0,0.910116,T_20260712_200418_666396_frame_000600.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000570.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,570,19.0,30.0,1280,720,True,True,155.014,False,116.154,False,False,70.248,False,False,,0,0,0.899211,T_20260712_200418_666396_frame_000600.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000600.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,600,20.0,30.0,1280,720,True,True,164.512,False,118.39,False,False,71.067,False,False,,0,0,0.910556,T_20260712_200418_666396_frame_000630.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000630.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,630,21.0,30.0,1280,720,True,True,162.472,False,118.398,False,False,69.849,False,False,,0,0,0.910556,T_20260712_200418_666396_frame_000600.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000660.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,660,22.0,30.0,1280,720,True,True,169.653,False,116.099,False,False,68.399,False,False,,0,0,0.80088,T_20260712_200418_666396_frame_000690.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000690.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,690,23.0,30.0,1280,720,True,True,157.587,False,117.01,False,False,70.165,False,False,,0,0,0.913095,T_20260712_200418_666396_frame_000720.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000720.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,720,24.0,30.0,1280,720,True,True,163.614,False,117.03,False,False,70.231,False,False,,0,0,0.913095,T_20260712_200418_666396_frame_000690.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000750.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,750,25.0,30.0,1280,720,True,True,166.447,False,114.324,False,False,68.955,False,False,,0,0,0.80647,T_20260712_200418_666396_frame_000690.jpg,False,0,NO_WARNING,KEEP,
T_20260712_200418_666396_frame_000780.jpg,T_20260712_200418_666396.mp4,T_20260712_200418_666396,780,26.0,30.0,1280,720,True,True,150.323,False,114.733,False,False,67.574,False,False,,0,0,0.803491,T_20260712_200418_666396_frame_000750.jpg,False,0,NO_WARNING,KEEP,
T_20260715_015858_798765_frame_000000.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,0,0.0,30.0,1280,720,True,True,50.728,True,138.694,False,False,83.575,False,False,,1,0,0.904099,T_20260715_015858_798765_frame_000030.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000030.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,30,1.0,30.0,1280,720,True,True,50.495,True,140.947,False,False,81.292,False,False,,1,0,0.904099,T_20260715_015858_798765_frame_000000.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000060.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,60,2.0,30.0,1280,720,True,True,49.311,True,137.615,False,False,81.17,False,False,,1,0,0.853455,T_20260715_015858_798765_frame_000000.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000090.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,90,3.0,30.0,1280,720,True,True,5.838,True,139.204,False,False,78.861,False,False,,1,0,0.821744,T_20260715_015858_798765_frame_000060.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000120.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,120,4.0,30.0,1280,720,True,True,50.39,True,135.687,False,False,81.673,False,False,,1,0,0.823378,T_20260715_015858_798765_frame_000180.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000150.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,150,5.0,30.0,1280,720,True,True,51.724,True,137.996,False,False,81.873,False,False,,1,0,0.927706,T_20260715_015858_798765_frame_000180.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000180.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,180,6.0,30.0,1280,720,True,True,50.839,True,139.128,False,False,82.467,False,False,,1,2,0.951988,T_20260715_015858_798765_frame_000210.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000210.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,210,7.0,30.0,1280,720,True,True,48.609,True,136.996,False,False,81.494,False,False,,1,3,0.982696,T_20260715_015858_798765_frame_000240.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000240.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,240,8.0,30.0,1280,720,True,True,50.435,True,137.27,False,False,81.528,False,False,,1,3,0.982696,T_20260715_015858_798765_frame_000210.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015858_798765_frame_000270.jpg,T_20260715_015858_798765.mp4,T_20260715_015858_798765,270,9.0,30.0,1280,720,True,True,48.689,True,137.026,False,False,81.882,False,False,,1,2,0.971639,T_20260715_015858_798765_frame_000240.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000000.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,0,0.0,30.0,1280,720,True,True,50.001,True,136.666,False,False,82.123,False,False,,1,0,0.924414,T_20260715_015923_224709_frame_000060.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000030.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,30,1.0,30.0,1280,720,True,True,51.731,True,136.816,False,False,82.5,False,False,,1,1,0.966823,T_20260715_015923_224709_frame_000060.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000060.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,60,2.0,30.0,1280,720,True,True,52.286,True,137.481,False,False,82.562,False,False,,1,1,0.966823,T_20260715_015923_224709_frame_000030.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000090.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,90,3.0,30.0,1280,720,True,True,48.49,True,135.288,False,False,81.296,False,False,,1,0,0.898198,T_20260715_015923_224709_frame_000060.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000120.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,120,4.0,30.0,1280,720,True,True,45.719,True,134.983,False,False,80.156,False,False,,1,0,0.796775,T_20260715_015923_224709_frame_000180.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000150.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,150,5.0,30.0,1280,720,True,True,50.08,True,136.958,False,False,81.266,False,False,,1,0,0.832127,T_20260715_015923_224709_frame_000180.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000180.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,180,6.0,30.0,1280,720,True,True,48.244,True,136.3,False,False,82.619,False,False,,1,0,0.938319,T_20260715_015923_224709_frame_000210.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000210.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,210,7.0,30.0,1280,720,True,True,51.107,True,138.506,False,False,83.503,False,False,,1,2,0.964051,T_20260715_015923_224709_frame_000270.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000240.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,240,8.0,30.0,1280,720,True,True,50.757,True,138.385,False,False,83.518,False,False,,1,2,0.96562,T_20260715_015923_224709_frame_000270.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_015923_224709_frame_000270.jpg,T_20260715_015923_224709.mp4,T_20260715_015923_224709,270,9.0,30.0,1280,720,True,True,50.143,True,137.457,False,False,83.525,False,False,,1,2,0.96562,T_20260715_015923_224709_frame_000240.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000000.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,0,0.0,30.0,1280,720,True,True,52.066,True,137.283,False,False,83.456,False,False,,1,0,0.791994,T_20260715_020010_033115_frame_000030.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000030.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,30,1.0,30.0,1280,720,True,True,53.234,True,138.584,False,False,81.121,False,False,,1,0,0.893835,T_20260715_020010_033115_frame_000060.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000060.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,60,2.0,30.0,1280,720,True,True,53.195,True,136.744,False,False,78.631,False,False,,1,0,0.893835,T_20260715_020010_033115_frame_000030.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000090.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,90,3.0,30.0,1280,720,True,True,4.953,True,129.954,False,False,77.357,False,False,,1,0,0.76874,T_20260715_020010_033115_frame_000030.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000120.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,120,4.0,30.0,1280,720,True,True,43.794,True,137.358,False,False,81.849,False,False,,1,0,0.881413,T_20260715_020010_033115_frame_000210.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000150.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,150,5.0,30.0,1280,720,True,True,50.475,True,141.267,False,False,82.976,False,False,,1,0,0.936771,T_20260715_020010_033115_frame_000210.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000180.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,180,6.0,30.0,1280,720,True,True,50.892,True,141.064,False,False,82.539,False,False,,1,1,0.951982,T_20260715_020010_033115_frame_000210.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000210.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,210,7.0,30.0,1280,720,True,True,49.608,True,140.081,False,False,83.513,False,False,,1,1,0.951982,T_20260715_020010_033115_frame_000180.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000240.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,240,8.0,30.0,1280,720,True,True,47.597,True,130.781,False,False,79.083,False,False,,1,2,0.965368,T_20260715_020010_033115_frame_000270.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000270.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,270,9.0,30.0,1280,720,True,True,48.116,True,132.644,False,False,79.963,False,False,,1,2,0.972564,T_20260715_020010_033115_frame_000300.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000300.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,300,10.0,30.0,1280,720,True,True,49.13,True,133.613,False,False,80.603,False,False,,1,2,0.972564,T_20260715_020010_033115_frame_000270.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000330.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,330,11.0,30.0,1280,720,True,True,49.101,True,138.758,False,False,81.293,False,False,,1,0,0.901687,T_20260715_020010_033115_frame_000300.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000360.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,360,12.0,30.0,1280,720,True,True,44.727,True,134.226,False,False,79.225,False,False,,1,0,0.837916,T_20260715_020010_033115_frame_000330.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000390.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,390,13.0,30.0,1280,720,True,True,44.414,True,129.875,False,False,78.901,False,False,,1,0,0.835767,T_20260715_020010_033115_frame_000450.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000420.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,420,14.0,30.0,1280,720,True,True,53.55,True,139.753,False,False,82.009,False,False,,1,0,0.939791,T_20260715_020010_033115_frame_000450.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000450.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,450,15.0,30.0,1280,720,True,True,54.578,True,138.075,False,False,81.573,False,False,,1,0,0.940805,T_20260715_020010_033115_frame_000540.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000480.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,480,16.0,30.0,1280,720,True,True,52.07,True,134.616,False,False,79.714,False,False,,1,0,0.942021,T_20260715_020010_033115_frame_000540.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000510.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,510,17.0,30.0,1280,720,True,True,50.129,True,132.455,False,False,78.86,False,False,,1,0,0.941098,T_20260715_020010_033115_frame_000480.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000540.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,540,18.0,30.0,1280,720,True,True,53.951,True,136.986,False,False,81.629,False,False,,1,0,0.942021,T_20260715_020010_033115_frame_000480.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000570.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,570,19.0,30.0,1280,720,True,True,41.893,True,129.687,False,False,78.548,False,False,,1,0,0.84129,T_20260715_020010_033115_frame_000660.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000600.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,600,20.0,30.0,1280,720,True,True,47.5,True,137.232,False,False,80.982,False,False,,1,0,0.910017,T_20260715_020010_033115_frame_000630.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000630.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,630,21.0,30.0,1280,720,True,True,45.061,True,134.962,False,False,79.939,False,False,,1,0,0.910017,T_20260715_020010_033115_frame_000600.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020010_033115_frame_000660.jpg,T_20260715_020010_033115.mp4,T_20260715_020010_033115,660,22.0,30.0,1280,720,True,True,43.335,True,127.568,False,False,77.657,False,False,,1,0,0.84129,T_20260715_020010_033115_frame_000570.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020045_026831_frame_000000.jpg,T_20260715_020045_026831.mp4,T_20260715_020045_026831,0,0.0,30.0,1280,720,True,True,53.604,True,134.243,False,False,80.199,False,False,,1,0,0.755703,T_20260715_020045_026831_frame_000090.jpg,False,1,REVIEW,UNDECIDED,
T_20260715_020045_026831_frame_000030.jpg,T_20260715_020045_026831.mp4,T_20260715_020045_026831,30,1.0,30.0,1280,720,True,True,44.393,True,133.2,False,False,80.521,False,False,,1,1,0.974205,T_20260715_020045_026831_frame_000060.jpg,True,2,REVIEW,UNDECIDED,
T_20260715_020045_026831_frame_000060.jpg,T_20260715_020045_026831.mp4,T_20260715_020045_026831,60,2.0,30.0,1280,720,True,True,44.117,True,134.24,False,False,80.604,False,False,,1,1,0.974205,T_20260715_020045_026831_frame_000030.jpg,True,2,REVIEW,UNDECIDED,
